id,name,type,buyable,sellable,chainId,sellCommand,dexName,category,blockchain,uniqueName,description,comingSoon,sortOrder,approxPriceUsd,ikna,priceRuleId,approxPriceChf,cardBuyable,cardSellable,instantBuyable,instantSellable,financialType,decimals,paymentEnabled,amlRuleFrom,amlRuleTo,approxPriceEur,refundEnabled
171,MATIC,Token,FALSE,FALSE,,,MATIC,Public,Arbitrum,Arbitrum/MATIC,Polygon,FALSE,199,0.1033159412,FALSE,9,0.08146483746,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,0.08771435619,TRUE
170,MATIC,Token,FALSE,FALSE,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,,MATIC,Public,Ethereum,Ethereum/MATIC,Polygon,FALSE,99,0.1033159412,FALSE,9,0.08146483746,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,0.08771435619,TRUE
169,EURC,Token,FALSE,FALSE,0x1abaea1f7c830bd89acc67ec4af516284b1bc33c,,EURC,Public,Ethereum,Ethereum/EURC,EURO Coin,FALSE,99,,FALSE,,,FALSE,FALSE,FALSE,FALSE,EUR,6,FALSE,0,0,,TRUE
168,EURC,Token,FALSE,FALSE,0x863708032b5c328e11abcbc0df9d79c71fc52a48,,EURC,Public,Arbitrum,Arbitrum/EURC,EURO Coin,FALSE,199,,FALSE,,,FALSE,FALSE,FALSE,FALSE,EUR,6,FALSE,0,0,,TRUE
152,ETH,Token,TRUE,TRUE,0x2170ed0880ac9a755fd29b2688956bd959f933f8,,ETH,Public,BinanceSmartChain,BinanceSmartChain/ETHB,Binance-wrapped ETH,FALSE,607,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,2480.82045,TRUE
151,DFI,Token,FALSE,FALSE,,,DFI,Public,Optimism,Optimism/DFI,DFI,FALSE,299,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,,FALSE,0,0,,TRUE
150,USDC,Token,TRUE,TRUE,0x0b2c639c533813f4aa9d7837caf62653d097ff85,,USDC,Public,Optimism,Optimism/USDC,USD Coin,FALSE,203,1,FALSE,5,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.8489915028,TRUE
149,DFI,Token,FALSE,FALSE,0xff5880bbe5099946b6ba9c0824ee63df4646465d,,DFI,Public,Arbitrum,Arbitrum/DFI,DFI,FALSE,199,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,8,FALSE,0,0,,TRUE
148,USDC.e,Token,FALSE,TRUE,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,,USDC.e,Public,Arbitrum,Arbitrum/USDC.e,Bridged USDC,FALSE,103,1,FALSE,1,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,FALSE,0,0,0.849,TRUE
147,USDT,Token,TRUE,TRUE,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,,USDT,Public,Arbitrum,Arbitrum/USDT,Tether,FALSE,102,1,FALSE,40,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.849,TRUE
146,USDT,Token,TRUE,TRUE,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,,USDT,Public,Optimism,Optimism/USDT,Tether,FALSE,202,1,FALSE,40,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.849,TRUE
145,USDC,Token,TRUE,TRUE,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,USDC,Public,Ethereum,Ethereum/USDC,USD Coin,FALSE,3,1,FALSE,5,0.7885021082,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.8489915028,TRUE
144,BTCB,Token,TRUE,TRUE,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,,BTCB,Public,BinanceSmartChain,BinanceSmartChain/BTCB,Binance-wrapped BTC,FALSE,604,87278.97353,FALSE,33,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,18,FALSE,0,0,74099.1069,TRUE
143,WBTC,Token,TRUE,TRUE,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,,WBTC,Public,Arbitrum,Arbitrum/WBTC,Wrapped BTC,FALSE,104,87278.97353,FALSE,34,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,8,TRUE,0,0,74099.1069,TRUE
142,WBTC,Token,TRUE,TRUE,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,WBTC,Public,Ethereum,Ethereum/WBTC,Wrapped BTC,FALSE,4,87278.97353,FALSE,34,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,8,TRUE,0,0,74099.1069,TRUE
141,WBTC,Token,TRUE,TRUE,0x68f180fcce6836688e9084f035309e29bf0a2095,,WBTC,Public,Optimism,Optimism/WBTC,Wrapped BTC,FALSE,204,87278.97353,FALSE,34,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,8,TRUE,0,0,74099.1069,TRUE
140,ETH,Coin,TRUE,TRUE,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,,ETH,Public,Arbitrum,Arbitrum/ETH,Ether,FALSE,101,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,TRUE,0,0,2480.82045,TRUE
139,ETH,Coin,TRUE,TRUE,0x4200000000000000000000000000000000000006,,ETH,Public,Optimism,Optimism/ETH,Ether,FALSE,201,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,TRUE,0,0,2480.82045,TRUE
138,DFI,Token,FALSE,FALSE,0x361c60b7c2828fcab80988d00d1d542c83387b50,,DFI,Public,BinanceSmartChain,BinanceSmartChain/DFI,DFI,FALSE,699,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,,TRUE
125,BUSD,Token,FALSE,FALSE,0xe9e7cea3dedca5984780bafc599bd69add087d56,,BUSD,Public,BinanceSmartChain,BinanceSmartChain/BUSD,Binance-wrapped USDC,FALSE,603,1,FALSE,35,0.78851,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.849,TRUE
124,USDT,Token,TRUE,TRUE,0x55d398326f99059ff775485246999027b3197955,,USDT,Public,BinanceSmartChain,BinanceSmartChain/USDT,Binance-wrapp. USDT,FALSE,602,1,FALSE,40,0.78851,FALSE,FALSE,FALSE,FALSE,USD,18,FALSE,0,0,0.849,TRUE
123,USDT,Token,TRUE,TRUE,0xdac17f958d2ee523a2206206994597c13d831ec7,,USDT,Public,Ethereum,Ethereum/USDT,Tether,FALSE,2,1,FALSE,40,0.78851,FALSE,FALSE,FALSE,FALSE,USD,6,TRUE,0,0,0.849,TRUE
122,DFI,Token,FALSE,FALSE,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,,DFI,Public,Ethereum,Ethereum/DFI,DFI,FALSE,99,,FALSE,,,FALSE,FALSE,FALSE,FALSE,Other,8,FALSE,0,0,,TRUE
113,BTC,Coin,TRUE,TRUE,,,BTC,Public,Bitcoin,Bitcoin/BTC,Bitcoin,FALSE,,87278.97353,FALSE,11,68819.65463,FALSE,FALSE,FALSE,FALSE,BTC,,TRUE,0,0,74099.1069,TRUE
112,BNB,Coin,TRUE,TRUE,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,,BNB,Public,BinanceSmartChain,BinanceSmartChain/BNB,Binance Coin,FALSE,601,833.1583387,FALSE,36,656.9471065,FALSE,FALSE,FALSE,FALSE,Other,18,FALSE,0,0,707.34435,TRUE
111,ETH,Coin,TRUE,TRUE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,ETH,Public,Ethereum,Ethereum/ETH,Ether,FALSE,1,2922.079246,FALSE,6,2304.065646,FALSE,FALSE,FALSE,FALSE,Other,18,TRUE,0,0,2480.82045,TRUE
